INFO  | 04/05/2026 06:25:36 PM | File run.py               | Line 213   | Config: config/experiments/mlp_sst2_relu.yaml
INFO  | 04/05/2026 06:25:36 PM | File run.py               | Line 214   | Config hash: ca28f40609a3cc949e49f7d46c820c280ece21ebfcabb5676c86689d68dc33d8
INFO  | 04/05/2026 06:25:36 PM | File run.py               | Line 215   | Save dir: ./exp/mlp_sst2_relu_20260405_182536_ca28f406
INFO  | 04/05/2026 06:25:36 PM | File run.py               | Line 226   | Task type: classification
INFO  | 04/05/2026 06:25:42 PM | File run.py               | Line 260   | === Starting Pretrain ===
INFO  | 04/05/2026 06:25:42 PM | File run.py               | Line 266   | === Starting Phase 1 ===
INFO  | 04/05/2026 06:25:47 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:47 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:47 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/nyu-mll/glue/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/README.md "HTTP/1.1 200 OK"
INFO  | 04/05/2026 06:25:47 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/resolve-cache/datasets/nyu-mll/glue/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/README.md "HTTP/1.1 200 OK"
INFO  | 04/05/2026 06:25:47 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 404 Not Found"
WARNING | 04/05/2026 06:25:48 PM | File _http.py             | Line 916   | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/glue/glue.py "HTTP/1.1 200 OK"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/revision/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/revision/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c "HTTP/1.1 200 OK"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 404 Not Found"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=glue "HTTP/1.1 404 Not Found"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/ax?recursive=true&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/ax?recursive=true&expand=false "HTTP/1.1 200 OK"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c?recursive=false&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c?recursive=false&expand=false "HTTP/1.1 200 OK"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/dataset_infos.json "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/dataset_infos.json "HTTP/1.1 404 Not Found"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/sst2?recursive=true&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:48 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/sst2?recursive=true&expand=false "HTTP/1.1 200 OK"
INFO  | 04/05/2026 06:25:49 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/sst2/train-00000-of-00001.parquet "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:49 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/sst2/train-00000-of-00001.parquet "HTTP/1.1 302 Found"
INFO  | 04/05/2026 06:25:49 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/xet-read-token/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c "HTTP/1.1 200 OK"
INFO  | 04/05/2026 06:25:50 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/sst2/validation-00000-of-00001.parquet "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:50 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/sst2/validation-00000-of-00001.parquet "HTTP/1.1 302 Found"
INFO  | 04/05/2026 06:25:51 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/sst2/test-00000-of-00001.parquet "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/05/2026 06:25:51 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/sst2/test-00000-of-00001.parquet "HTTP/1.1 302 Found"
INFO  | 04/05/2026 06:26:02 PM | File experiment_runner.py | Line 798   | Model compiled with torch.compile(mode='reduce-overhead')
INFO  | 04/05/2026 06:26:20 PM | File experiment_runner.py | Line 203   | Epoch 1 | Val Loss = 0.693180 | Val Acc = 0.5045
INFO  | 04/05/2026 06:26:41 PM | File experiment_runner.py | Line 203   | Epoch 2 | Val Loss = 0.282798 | Val Acc = 0.8797
INFO  | 04/05/2026 06:26:44 PM | File experiment_runner.py | Line 203   | Epoch 3 | Val Loss = 0.250284 | Val Acc = 0.8954
INFO  | 04/05/2026 06:26:46 PM | File experiment_runner.py | Line 203   | Epoch 4 | Val Loss = 0.238669 | Val Acc = 0.9016
INFO  | 04/05/2026 06:26:48 PM | File experiment_runner.py | Line 203   | Epoch 5 | Val Loss = 0.233209 | Val Acc = 0.9071
INFO  | 04/05/2026 06:26:50 PM | File experiment_runner.py | Line 203   | Epoch 6 | Val Loss = 0.243091 | Val Acc = 0.9091
INFO  | 04/05/2026 06:26:51 PM | File experiment_runner.py | Line 203   | Epoch 7 | Val Loss = 0.256512 | Val Acc = 0.9127
INFO  | 04/05/2026 06:26:53 PM | File experiment_runner.py | Line 203   | Epoch 8 | Val Loss = 0.253947 | Val Acc = 0.9129
INFO  | 04/05/2026 06:26:55 PM | File experiment_runner.py | Line 203   | Epoch 9 | Val Loss = 0.255734 | Val Acc = 0.9161
INFO  | 04/05/2026 06:26:56 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0009 iter 00005000 = 0.080531
INFO  | 04/05/2026 06:26:56 PM | File experiment_runner.py | Line 203   | Epoch 10 | Val Loss = 0.254837 | Val Acc = 0.9171
INFO  | 04/05/2026 06:26:58 PM | File experiment_runner.py | Line 203   | Epoch 11 | Val Loss = 0.275614 | Val Acc = 0.9148
INFO  | 04/05/2026 06:27:00 PM | File experiment_runner.py | Line 203   | Epoch 12 | Val Loss = 0.294488 | Val Acc = 0.9132
INFO  | 04/05/2026 06:27:02 PM | File experiment_runner.py | Line 203   | Epoch 13 | Val Loss = 0.298877 | Val Acc = 0.9120
INFO  | 04/05/2026 06:27:04 PM | File experiment_runner.py | Line 203   | Epoch 14 | Val Loss = 0.307484 | Val Acc = 0.9147
INFO  | 04/05/2026 06:27:05 PM | File experiment_runner.py | Line 203   | Epoch 15 | Val Loss = 0.308770 | Val Acc = 0.9164
INFO  | 04/05/2026 06:27:07 PM | File experiment_runner.py | Line 203   | Epoch 16 | Val Loss = 0.319799 | Val Acc = 0.9178
INFO  | 04/05/2026 06:27:08 PM | File experiment_runner.py | Line 203   | Epoch 17 | Val Loss = 0.324333 | Val Acc = 0.9158
INFO  | 04/05/2026 06:27:10 PM | File experiment_runner.py | Line 203   | Epoch 18 | Val Loss = 0.342075 | Val Acc = 0.9157
INFO  | 04/05/2026 06:27:11 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0018 iter 00010000 = 0.069236
INFO  | 04/05/2026 06:27:12 PM | File experiment_runner.py | Line 203   | Epoch 19 | Val Loss = 0.346179 | Val Acc = 0.9153
INFO  | 04/05/2026 06:27:14 PM | File experiment_runner.py | Line 203   | Epoch 20 | Val Loss = 0.331131 | Val Acc = 0.9174
INFO  | 04/05/2026 06:27:15 PM | File experiment_runner.py | Line 203   | Epoch 21 | Val Loss = 0.370386 | Val Acc = 0.9162
INFO  | 04/05/2026 06:27:17 PM | File experiment_runner.py | Line 203   | Epoch 22 | Val Loss = 0.361677 | Val Acc = 0.9163
INFO  | 04/05/2026 06:27:19 PM | File experiment_runner.py | Line 203   | Epoch 23 | Val Loss = 0.351689 | Val Acc = 0.9155
INFO  | 04/05/2026 06:27:21 PM | File experiment_runner.py | Line 203   | Epoch 24 | Val Loss = 0.377823 | Val Acc = 0.9159
INFO  | 04/05/2026 06:27:22 PM | File experiment_runner.py | Line 203   | Epoch 25 | Val Loss = 0.391793 | Val Acc = 0.9167
INFO  | 04/05/2026 06:27:24 PM | File experiment_runner.py | Line 203   | Epoch 26 | Val Loss = 0.430436 | Val Acc = 0.9152
INFO  | 04/05/2026 06:27:26 PM | File experiment_runner.py | Line 203   | Epoch 27 | Val Loss = 0.367959 | Val Acc = 0.9146
INFO  | 04/05/2026 06:27:26 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0027 iter 00015000 = 0.117871
INFO  | 04/05/2026 06:27:27 PM | File experiment_runner.py | Line 203   | Epoch 28 | Val Loss = 0.398237 | Val Acc = 0.9166
INFO  | 04/05/2026 06:27:29 PM | File experiment_runner.py | Line 203   | Epoch 29 | Val Loss = 0.414739 | Val Acc = 0.9170
INFO  | 04/05/2026 06:27:31 PM | File experiment_runner.py | Line 203   | Epoch 30 | Val Loss = 0.424618 | Val Acc = 0.9157
INFO  | 04/05/2026 06:27:33 PM | File experiment_runner.py | Line 203   | Epoch 31 | Val Loss = 0.406959 | Val Acc = 0.9167
INFO  | 04/05/2026 06:27:34 PM | File experiment_runner.py | Line 203   | Epoch 32 | Val Loss = 0.392145 | Val Acc = 0.9168
INFO  | 04/05/2026 06:27:36 PM | File experiment_runner.py | Line 203   | Epoch 33 | Val Loss = 0.471813 | Val Acc = 0.9157
INFO  | 04/05/2026 06:27:38 PM | File experiment_runner.py | Line 203   | Epoch 34 | Val Loss = 0.456362 | Val Acc = 0.9176
INFO  | 04/05/2026 06:27:39 PM | File experiment_runner.py | Line 203   | Epoch 35 | Val Loss = 0.405034 | Val Acc = 0.9171
INFO  | 04/05/2026 06:27:41 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0035 iter 00020000 = 0.033618
INFO  | 04/05/2026 06:27:41 PM | File experiment_runner.py | Line 203   | Epoch 36 | Val Loss = 0.433317 | Val Acc = 0.9160
INFO  | 04/05/2026 06:27:43 PM | File experiment_runner.py | Line 203   | Epoch 37 | Val Loss = 0.434299 | Val Acc = 0.9153
INFO  | 04/05/2026 06:27:44 PM | File experiment_runner.py | Line 203   | Epoch 38 | Val Loss = 0.465442 | Val Acc = 0.9159
INFO  | 04/05/2026 06:27:46 PM | File experiment_runner.py | Line 203   | Epoch 39 | Val Loss = 0.474155 | Val Acc = 0.9168
INFO  | 04/05/2026 06:27:47 PM | File experiment_runner.py | Line 203   | Epoch 40 | Val Loss = 0.473662 | Val Acc = 0.9156
INFO  | 04/05/2026 06:27:49 PM | File experiment_runner.py | Line 203   | Epoch 41 | Val Loss = 0.498580 | Val Acc = 0.9158
INFO  | 04/05/2026 06:27:51 PM | File experiment_runner.py | Line 203   | Epoch 42 | Val Loss = 0.492553 | Val Acc = 0.9142
INFO  | 04/05/2026 06:27:53 PM | File experiment_runner.py | Line 203   | Epoch 43 | Val Loss = 0.481628 | Val Acc = 0.9128
INFO  | 04/05/2026 06:27:54 PM | File experiment_runner.py | Line 203   | Epoch 44 | Val Loss = 0.459292 | Val Acc = 0.9141
INFO  | 04/05/2026 06:27:55 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0044 iter 00025000 = 0.098018
INFO  | 04/05/2026 06:27:56 PM | File experiment_runner.py | Line 203   | Epoch 45 | Val Loss = 0.458383 | Val Acc = 0.9157
INFO  | 04/05/2026 06:27:58 PM | File experiment_runner.py | Line 203   | Epoch 46 | Val Loss = 0.503704 | Val Acc = 0.9155
INFO  | 04/05/2026 06:27:59 PM | File experiment_runner.py | Line 203   | Epoch 47 | Val Loss = 0.485181 | Val Acc = 0.9156
INFO  | 04/05/2026 06:28:01 PM | File experiment_runner.py | Line 203   | Epoch 48 | Val Loss = 0.510658 | Val Acc = 0.9159
INFO  | 04/05/2026 06:28:02 PM | File experiment_runner.py | Line 203   | Epoch 49 | Val Loss = 0.528541 | Val Acc = 0.9148
INFO  | 04/05/2026 06:28:04 PM | File experiment_runner.py | Line 203   | Epoch 50 | Val Loss = 0.524563 | Val Acc = 0.9152
INFO  | 04/05/2026 06:28:06 PM | File experiment_runner.py | Line 203   | Epoch 51 | Val Loss = 0.511205 | Val Acc = 0.9143
INFO  | 04/05/2026 06:28:07 PM | File experiment_runner.py | Line 203   | Epoch 52 | Val Loss = 0.594375 | Val Acc = 0.9152
